user_id,orig_user_id,split,orig_row,M2ID,M2FAMNUM,answered
1184,2089,train,1838.0,12368.0,110219.0,176
1185,2092,train,804.0,11036.0,120191.0,130
1186,2093,train,5609.0,17249.0,110003.0,177
1187,2094,train,3493.0,14501.0,101835.0,176
1188,2096,train,831.0,11070.0,100442.0,131
1189,2099,train,6298.0,18153.0,120371.0,174
1190,2102,train,6279.0,18129.0,120315.0,165
1191,2106,train,6758.0,18752.0,120785.0,174
1192,2107,train,3881.0,15023.0,102032.0,132
1193,2108,train,3847.0,14981.0,120837.0,135
1194,2109,train,6075.0,17848.0,110451.0,173
1195,2112,train,2972.0,13801.0,101576.0,142
1196,2113,train,4769.0,16172.0,102504.0,169
1197,2119,train,3374.0,14328.0,120340.0,180
1198,2120,train,3426.0,14405.0,101805.0,170
1199,2121,train,1093.0,11416.0,120775.0,161
1200,2122,train,4213.0,15460.0,120015.0,170
1201,2124,train,7084.0,19166.0,120817.0,176
1202,2127,train,6202.0,18021.0,103223.0,156
1203,2128,train,5077.0,16573.0,120640.0,170
1204,2131,train,2675.0,13424.0,101418.0,156
1205,2132,train,1709.0,12200.0,110290.0,162
1206,2134,train,6950.0,18993.0,110517.0,170
1207,2136,train,1320.0,11710.0,110340.0,171
1208,2139,train,3506.0,14517.0,110429.0,168
1209,2142,train,6266.0,18107.0,120805.0,180
1210,2143,train,5583.0,17218.0,102908.0,132
1211,2146,train,4212.0,15459.0,120497.0,168
1212,2148,train,1690.0,12174.0,120097.0,166
1213,2151,train,3370.0,14324.0,101777.0,180
1214,2152,train,2482.0,13179.0,101311.0,171
1215,2153,train,1404.0,11823.0,100749.0,176
1216,2154,train,3575.0,14615.0,101869.0,131
1217,2155,train,2447.0,13133.0,110379.0,160
1218,2156,train,6277.0,18126.0,103268.0,161
1219,2159,train,5178.0,16689.0,102701.0,142
1220,2160,train,3250.0,14177.0,101712.0,155
1221,2163,train,525.0,10659.0,100282.0,179
1222,2165,train,725.0,10921.0,100384.0,162
1223,2168,train,2259.0,12890.0,101194.0,169
1224,2169,train,4195.0,15440.0,120888.0,130
1225,2174,train,6281.0,18131.0,120182.0,162
1226,2177,train,190.0,10248.0,100101.0,177
1227,2178,train,3253.0,14181.0,101715.0,161
1228,2179,train,441.0,10557.0,120769.0,132
1229,2180,train,6169.0,17976.0,103205.0,139
1230,2182,train,1872.0,12409.0,120808.0,135
1231,2187,train,6771.0,18769.0,110503.0,168
1232,2188,train,1041.0,11343.0,100553.0,159
1233,2190,train,6322.0,18190.0,110301.0,173
1234,2194,train,4400.0,15698.0,102308.0,131
1235,2197,train,2138.0,12734.0,101136.0,171
1236,2198,train,4687.0,16071.0,120137.0,144
1237,2199,train,6958.0,19005.0,110518.0,177
1238,2200,train,1398.0,11816.0,120901.0,144
1239,2201,train,8.0,10010.0,120378.0,169
1240,2202,train,5035.0,16518.0,120361.0,131
1241,2204,train,4438.0,15742.0,120760.0,168
1242,2206,train,2806.0,13587.0,101488.0,142
1243,2207,train,6211.0,18032.0,120630.0,168
1244,2208,train,6857.0,18882.0,110513.0,136
1245,2213,train,4643.0,16010.0,120467.0,165
1246,2214,train,6489.0,18398.0,103380.0,172
1247,2217,train,4078.0,15283.0,102130.0,132
1248,2218,train,4791.0,16198.0,120776.0,163
1249,2219,train,0.0,10001.0,110498.0,175
1250,2220,train,146.0,10191.0,120375.0,173
1251,2221,train,4377.0,15665.0,102293.0,180
1252,2224,train,72.0,10099.0,110257.0,173
1253,2225,train,4650.0,16020.0,102434.0,146
1254,2226,train,486.0,10610.0,110427.0,164
1255,2228,train,1831.0,12354.0,100975.0,168
1256,2229,train,6398.0,18286.0,103340.0,174
1257,2231,train,1835.0,12360.0,100978.0,149
1258,2233,train,2556.0,13278.0,101345.0,179
1259,2234,train,5671.0,17327.0,120126.0,167
1260,2236,train,4980.0,16446.0,120788.0,167
1261,2238,train,7106.0,19191.0,120390.0,135
1262,2239,train,2076.0,12652.0,120903.0,171
1263,2240,train,206.0,10266.0,120595.0,171
1264,2241,train,5199.0,16714.0,102712.0,147
1265,2242,train,5402.0,16978.0,110478.0,163
1266,2243,train,986.0,11271.0,100521.0,130
1267,2247,train,5470.0,17063.0,102853.0,152
1268,2248,train,4733.0,16129.0,102482.0,143
1269,2249,train,1922.0,12472.0,101020.0,178
1270,2251,train,4169.0,15404.0,102178.0,176
1271,2252,train,47.0,10062.0,110063.0,130
1272,2253,train,2793.0,13571.0,101481.0,173
1273,2254,train,5096.0,16593.0,102662.0,155
1274,2255,train,1576.0,12032.0,120801.0,148
1275,2257,train,2538.0,13255.0,110321.0,176
1276,2258,train,7003.0,19063.0,103665.0,169
1277,2261,train,4228.0,15480.0,102215.0,177
1278,2262,train,2126.0,12718.0,101130.0,146
1279,2264,train,917.0,11174.0,110068.0,164
1280,2265,train,2149.0,12748.0,120684.0,179
1281,2266,train,5542.0,17164.0,102885.0,148
1282,2268,train,4761.0,16163.0,110298.0,172
1283,2270,train,3234.0,14157.0,101705.0,179
1284,2271,train,7076.0,19157.0,120250.0,140
1285,2272,train,1684.0,12163.0,100901.0,132
1286,2274,train,3594.0,14640.0,120403.0,180
1287,2275,train,4201.0,15446.0,102197.0,131
1288,2278,train,2506.0,13214.0,120128.0,178
1289,2280,train,742.0,10948.0,110055.0,171
1290,2282,train,5380.0,16952.0,120392.0,173
1291,2283,train,3248.0,14174.0,120450.0,156
1292,2284,train,424.0,10538.0,100227.0,141
1293,2286,train,240.0,10313.0,110269.0,176
1294,2287,train,6980.0,19034.0,103652.0,147
1295,2290,train,1727.0,12223.0,120908.0,171
1296,2292,train,4520.0,15842.0,120075.0,169
1297,2293,train,3141.0,14032.0,101664.0,174
1298,2295,train,4879.0,16317.0,120632.0,174
1299,2296,train,3982.0,15153.0,102079.0,179
1300,2297,train,3781.0,14894.0,110285.0,153
1301,2298,train,5715.0,17390.0,110218.0,178
1302,2299,train,7041.0,19114.0,103684.0,164
1303,2300,train,4536.0,15864.0,110333.0,138
1304,2302,train,4458.0,15766.0,102334.0,166
1305,2303,train,6405.0,18296.0,110307.0,175
1306,2305,train,1346.0,11747.0,110209.0,174
1307,2307,train,6874.0,18900.0,120112.0,177
1308,2309,train,4300.0,15569.0,102252.0,171
1309,2310,train,6290.0,18144.0,120174.0,161
1310,2312,train,1744.0,12243.0,100930.0,147
1311,2315,train,1190.0,11544.0,120237.0,160
1312,2316,train,2342.0,12994.0,101240.0,171
1313,2319,train,5692.0,17357.0,102967.0,142
1314,2320,train,3776.0,14887.0,110185.0,138
1315,2321,train,2671.0,13420.0,101416.0,169
1316,2322,train,1212.0,11574.0,110171.0,151
1317,2323,train,3224.0,14144.0,120189.0,158
1318,2327,train,4587.0,15936.0,110290.0,176
1319,2329,train,368.0,10469.0,100197.0,135
1320,2337,train,1354.0,11761.0,120579.0,171
1321,2339,train,4113.0,15328.0,120900.0,172
1322,2340,train,3314.0,14253.0,101749.0,173
1323,2343,train,6719.0,18707.0,120641.0,169
1324,2344,train,5499.0,17103.0,102864.0,173
1325,2346,train,1466.0,11899.0,110225.0,131
1326,2348,train,6798.0,18806.0,103559.0,165
1327,2350,train,4025.0,15216.0,102097.0,170
1328,2353,train,435.0,10551.0,120112.0,133
1329,2354,train,3826.0,14952.0,110043.0,170
1330,2356,train,5812.0,17518.0,103030.0,170
1331,2357,train,2546.0,13266.0,120052.0,173
1332,2359,train,1715.0,12206.0,120119.0,165
1333,2360,train,3479.0,14481.0,101830.0,154
1334,2361,train,1105.0,11434.0,110033.0,170
1335,2365,train,1233.0,11599.0,110091.0,172
1336,2367,train,6035.0,17797.0,103139.0,180
1337,2368,train,627.0,10786.0,120725.0,171
1338,2370,train,1035.0,11337.0,100548.0,175
1339,2371,train,3564.0,14600.0,110265.0,169
1340,2372,train,5209.0,16727.0,110395.0,132
1341,2373,train,5922.0,17663.0,110270.0,133
1342,2376,train,6882.0,18910.0,103600.0,171
1343,2377,train,2858.0,13652.0,110104.0,169
1344,2378,train,80.0,10107.0,110004.0,172
1345,2380,train,196.0,10255.0,100104.0,175
1346,2381,train,199.0,10259.0,100106.0,164
1347,2382,train,6804.0,18815.0,120054.0,142
1348,2384,train,3610.0,14659.0,110028.0,175
1349,2386,train,1501.0,11944.0,100805.0,151
1350,2387,train,4286.0,15551.0,102243.0,137
1351,2388,train,692.0,10879.0,100370.0,133
1352,2391,train,4549.0,15883.0,120549.0,136
1353,2392,train,537.0,10674.0,100290.0,173
1354,2394,train,3270.0,14201.0,101725.0,177
1355,2396,train,6496.0,18406.0,110092.0,170
1356,2397,train,7053.0,19127.0,120271.0,154
1357,2400,train,2007.0,12574.0,110343.0,134
1358,2402,train,3796.0,14913.0,120522.0,168
1359,2403,train,2439.0,13124.0,101292.0,173
1360,2406,train,6285.0,18138.0,120062.0,171
1361,2407,train,1867.0,12402.0,110134.0,175
1362,2408,train,1191.0,11546.0,120338.0,176
1363,2409,train,6607.0,18557.0,110494.0,179
1364,2410,train,187.0,10244.0,120081.0,176
1365,2411,train,6004.0,17761.0,103120.0,135
1366,2412,train,2715.0,13478.0,101438.0,145
1367,2417,train,4645.0,16013.0,120068.0,178
1368,2418,train,528.0,10663.0,100283.0,141
1369,2419,train,1278.0,11654.0,100682.0,146
1370,2420,train,2588.0,13317.0,101367.0,135
1371,2422,train,4962.0,16421.0,102598.0,166
1372,2424,train,73.0,10100.0,110003.0,170
1373,2425,train,780.0,10995.0,110059.0,157
1374,2427,train,3624.0,14678.0,120051.0,155
1375,2431,train,2186.0,12796.0,101154.0,174
1376,2432,train,154.0,10200.0,100085.0,178
1377,2433,train,3985.0,15158.0,110384.0,173
1378,2434,train,1570.0,12026.0,120645.0,131
1379,2437,train,2620.0,13354.0,101390.0,160
1380,2438,train,6484.0,18391.0,103376.0,164
1381,2439,train,1776.0,12282.0,100949.0,172
1382,2442,train,3768.0,14875.0,120330.0,143
1383,2447,train,5676.0,17336.0,102957.0,178
1384,2448,train,5880.0,17605.0,103064.0,180
1385,2450,train,3336.0,14284.0,110180.0,170
1386,2451,train,4960.0,16417.0,102597.0,177
1387,2454,train,6765.0,18761.0,120138.0,178
1388,2458,train,586.0,10739.0,100316.0,178
1389,2460,train,2332.0,12979.0,110426.0,168
1390,2461,train,6638.0,18596.0,110014.0,150
1391,2462,train,4198.0,15443.0,110022.0,155
1392,2464,train,6604.0,18553.0,103447.0,149
1393,2466,train,221.0,10290.0,110252.0,150
1394,2471,train,4774.0,16179.0,102506.0,163
1395,2472,train,4842.0,16266.0,110466.0,138
1396,2474,train,6943.0,18986.0,110046.0,169
1397,2476,train,2376.0,13040.0,101259.0,169
1398,2478,train,6196.0,18011.0,120113.0,167
1399,2479,train,1927.0,12478.0,101023.0,132
1400,2480,train,3794.0,14911.0,110286.0,171
1401,2484,train,1067.0,11373.0,110371.0,177
1402,2486,train,6891.0,18924.0,103607.0,173
1403,2487,train,1722.0,12217.0,120409.0,179
1404,2491,train,3953.0,15116.0,110297.0,168
1405,2492,train,5581.0,17216.0,102906.0,135
1406,2493,train,6242.0,18074.0,103249.0,175
1407,2494,train,5221.0,16741.0,102723.0,176
1408,2495,train,2289.0,12925.0,110517.0,172
1409,2497,train,6842.0,18860.0,120511.0,157
1410,2498,train,5189.0,16701.0,120927.0,178
1411,2499,train,6152.0,17950.0,120501.0,139
1412,2501,train,741.0,10946.0,120786.0,155
1413,2502,train,6542.0,18471.0,110520.0,175
1414,2503,train,5718.0,17394.0,120428.0,168
1415,2506,train,4224.0,15475.0,102212.0,156
1416,2507,train,1948.0,12501.0,101036.0,145
1417,2508,train,3576.0,14617.0,110355.0,158
1418,2509,train,7047.0,19121.0,103686.0,163
1419,2510,train,3882.0,15024.0,102033.0,142
1420,2511,train,777.0,10991.0,120104.0,134
1421,2512,train,4014.0,15204.0,102091.0,176
1422,2521,train,104.0,10137.0,110006.0,172
1423,2522,train,4680.0,16061.0,102450.0,175
1424,2523,train,4268.0,15529.0,110220.0,176
1425,2524,train,4576.0,15921.0,102393.0,149
1426,2527,train,984.0,11265.0,120329.0,133
1427,2532,train,5717.0,17393.0,102979.0,161
1428,2536,train,5280.0,16822.0,102755.0,149
1429,2538,train,6881.0,18908.0,120639.0,161
1430,2539,train,2860.0,13654.0,101517.0,143
1431,2540,train,4339.0,15619.0,102272.0,132
1432,2541,train,1157.0,11508.0,100620.0,174
1433,2542,train,2667.0,13414.0,120799.0,163
1434,2544,train,2299.0,12937.0,101217.0,178
1435,2548,train,3484.0,14490.0,110252.0,169
1436,2550,train,1626.0,12094.0,100872.0,157
1437,2552,train,6402.0,18291.0,120644.0,131
1438,2553,train,1911.0,12458.0,101013.0,150
1439,2555,train,1032.0,11333.0,100547.0,155
1440,2557,train,1428.0,11848.0,100761.0,177
1441,2558,train,5683.0,17343.0,110506.0,165
1442,2559,train,4303.0,15572.0,120614.0,167
1443,2560,train,4900.0,16342.0,102568.0,167
1444,2561,train,4062.0,15263.0,102123.0,132
1445,2562,train,4818.0,16235.0,110353.0,139
1446,2563,train,6250.0,18087.0,110473.0,161
1447,2564,train,6610.0,18561.0,120104.0,175
1448,2566,train,2462.0,13156.0,120828.0,160
1449,2567,train,3771.0,14879.0,101975.0,154
1450,2569,train,1941.0,12494.0,110256.0,177
1451,2570,train,36.0,10047.0,100022.0,166
1452,2571,train,3948.0,15110.0,120869.0,170
1453,2572,train,2102.0,12683.0,101116.0,160
1454,2578,train,877.0,11126.0,100472.0,179
1455,2579,train,2668.0,13416.0,101414.0,166
1456,2580,train,5174.0,16685.0,110389.0,172
1457,2581,train,5150.0,16656.0,120234.0,178
1458,2584,train,3428.0,14407.0,101806.0,178
1459,2585,train,5356.0,16921.0,120270.0,172
1460,2586,train,3939.0,15099.0,102062.0,161
1461,2587,train,669.0,10849.0,100361.0,134
1462,2588,train,1410.0,11829.0,100753.0,157
1463,2594,train,1827.0,12349.0,110050.0,133
1464,2595,train,2823.0,13607.0,101496.0,170
1465,2598,train,990.0,11276.0,110077.0,137
1466,2599,train,5570.0,17204.0,102900.0,173
1467,2600,train,507.0,10633.0,100270.0,177
1468,2602,train,6060.0,17825.0,110364.0,165
1469,2605,train,3823.0,14948.0,101998.0,165
1470,2606,train,815.0,11049.0,100432.0,139
1471,2609,train,3542.0,14567.0,101855.0,162
1472,2610,train,135.0,10177.0,100071.0,138
1473,2613,train,4052.0,15249.0,102116.0,172
1474,2614,train,3153.0,14050.0,101669.0,144
1475,2617,train,7096.0,19180.0,120364.0,148
1476,2619,train,3639.0,14697.0,120656.0,140
1477,2620,train,1652.0,12124.0,110064.0,173
1478,2624,train,3534.0,14556.0,101850.0,177
1479,2625,train,2110.0,12695.0,101121.0,131
1480,2627,train,1531.0,11981.0,110108.0,155
1481,2629,train,3756.0,14861.0,101965.0,139
1482,2630,train,6505.0,18420.0,103388.0,130
1483,2632,train,6318.0,18184.0,103290.0,171
1484,2633,train,769.0,10980.0,100405.0,166
1485,2636,train,1707.0,12198.0,100913.0,148
1486,2637,train,1103.0,11431.0,110299.0,148
1487,2638,train,1314.0,11702.0,100703.0,165
1488,2639,train,5506.0,17114.0,102869.0,142
1489,2640,train,5809.0,17513.0,110334.0,173
1490,2643,train,402.0,10511.0,100214.0,178
1491,2645,train,4033.0,15227.0,120492.0,170
1492,2647,train,1241.0,11610.0,110472.0,168
1493,2648,train,3565.0,14601.0,120512.0,130
1494,2649,train,2836.0,13622.0,101504.0,165
1495,2650,train,3229.0,14151.0,110111.0,137
1496,2651,train,6358.0,18235.0,120135.0,148
1497,2652,train,5582.0,17217.0,102907.0,180
1498,2653,train,201.0,10261.0,110013.0,169
1499,2654,train,4692.0,16076.0,102458.0,175
1500,2656,train,1621.0,12088.0,120856.0,174
1501,2658,train,1645.0,12117.0,120230.0,172
1502,2660,train,2532.0,13248.0,120036.0,166
1503,2661,train,589.0,10743.0,120410.0,158
1504,2662,train,4958.0,16415.0,120845.0,156
1505,2665,train,5313.0,16870.0,102767.0,178
1506,2666,train,1937.0,12490.0,120093.0,169
1507,2668,train,5690.0,17355.0,110274.0,144
1508,2670,train,3025.0,13880.0,120079.0,165
1509,2671,train,1081.0,11398.0,120889.0,159
1510,2672,train,1683.0,12162.0,100900.0,180
1511,2674,train,6742.0,18734.0,120183.0,168
1512,2676,train,2923.0,13735.0,101550.0,141
1513,2677,train,5946.0,17693.0,110199.0,177
1514,2680,train,6868.0,18894.0,103593.0,173
1515,2681,train,6321.0,18188.0,120344.0,172
1516,2682,train,5347.0,16911.0,110013.0,173
1517,2683,train,3549.0,14581.0,110261.0,149
1518,2684,train,5793.0,17490.0,103019.0,158
1519,2690,train,5372.0,16943.0,120880.0,168
1520,2692,train,6987.0,19041.0,103655.0,165
1521,2695,train,3829.0,14957.0,102001.0,131
1522,2697,train,1627.0,12095.0,100873.0,164
1523,2699,train,5113.0,16612.0,110383.0,171
1524,2701,train,274.0,10356.0,100147.0,168
1525,2702,train,1309.0,11695.0,100701.0,146
1526,2703,train,5383.0,16955.0,120472.0,156
1527,2705,train,2941.0,13764.0,120078.0,136
1528,2708,train,6736.0,18727.0,103528.0,178
1529,2709,train,5202.0,16718.0,120233.0,178
1530,2711,train,7095.0,19178.0,120324.0,162
1531,2715,train,684.0,10869.0,100368.0,153
1532,2716,train,708.0,10898.0,120258.0,158
1533,2719,train,603.0,10759.0,120334.0,163
1534,2721,train,4717.0,16111.0,102472.0,174
1535,2722,train,6375.0,18255.0,103327.0,167
1536,2724,train,4434.0,15738.0,110301.0,179
1537,2725,train,142.0,10187.0,100076.0,159
1538,2726,train,3053.0,13920.0,120542.0,166
1539,2731,train,4873.0,16306.0,102553.0,132
1540,2736,train,1585.0,12043.0,100848.0,163
1541,2738,train,2267.0,12900.0,120385.0,176
1542,2740,train,5474.0,17072.0,120514.0,134
1543,2742,train,2217.0,12834.0,101171.0,166
1544,2743,train,1408.0,11827.0,100751.0,168
1545,2744,train,2736.0,13500.0,110087.0,160
1546,2748,train,619.0,10777.0,110040.0,180
1547,2749,train,5961.0,17711.0,103102.0,171
1548,2751,train,3302.0,14238.0,110432.0,133
1549,2752,train,3504.0,14514.0,110256.0,138
1550,2753,train,4673.0,16053.0,110502.0,142
1551,2755,train,1801.0,12315.0,110415.0,160
1552,2756,train,1078.0,11394.0,100576.0,157
1553,2758,train,3929.0,15085.0,110296.0,141
1554,2759,train,6766.0,18762.0,103540.0,171
1555,2761,train,5693.0,17358.0,120620.0,138
1556,2765,train,2228.0,12850.0,110074.0,172
1557,2766,train,2629.0,13368.0,120653.0,138
1558,2767,train,4390.0,15682.0,102301.0,148
1559,2770,train,2003.0,12570.0,120550.0,180
1560,2771,train,1928.0,12479.0,120398.0,155
1561,2773,train,4453.0,15760.0,102330.0,149
1562,2776,train,335.0,10430.0,120812.0,161
1563,2778,train,4799.0,16207.0,102517.0,173
1564,2779,train,5444.0,17033.0,120713.0,176
1565,2781,train,105.0,10138.0,120602.0,173
1566,2785,train,2458.0,13147.0,110504.0,166
1567,2787,train,2711.0,13472.0,120840.0,178
1568,2788,train,3319.0,14258.0,101752.0,137
1569,2789,train,4979.0,16445.0,110368.0,137
1570,2792,train,5396.0,16971.0,110177.0,170
1571,2793,train,3413.0,14387.0,120501.0,149
1572,2796,train,3718.0,14807.0,101943.0,174
1573,2797,train,4429.0,15731.0,102319.0,177
1574,2798,train,3147.0,14043.0,110219.0,151
1575,2799,train,6575.0,18518.0,103429.0,164
1576,2800,train,392.0,10499.0,100208.0,167
1577,2802,train,3802.0,14920.0,101989.0,149
1578,2803,train,5644.0,17293.0,102940.0,175
1579,2804,train,4321.0,15596.0,120100.0,180
1580,2806,train,6388.0,18273.0,120941.0,140
1581,2807,train,2269.0,12902.0,101200.0,143
1582,2808,train,1676.0,12154.0,120006.0,176
1583,2810,train,3422.0,14400.0,120043.0,180
1584,2811,train,5424.0,17007.0,110272.0,173
1585,2812,train,4721.0,16116.0,102475.0,163
1586,2817,train,675.0,10857.0,100365.0,142
1587,2818,train,5081.0,16577.0,102655.0,167
1588,2819,train,5051.0,16540.0,102642.0,179
1589,2820,train,3736.0,14834.0,120328.0,153
1590,2822,train,5111.0,16610.0,102671.0,179
1591,2823,train,2433.0,13115.0,120354.0,132
1592,2824,train,1384.0,11795.0,100740.0,175
1593,2826,train,4593.0,15942.0,102401.0,168
1594,2829,train,6675.0,18646.0,110467.0,179
1595,2830,train,696.0,10883.0,110496.0,147
1596,2833,train,3916.0,15065.0,102051.0,175
1597,2834,train,3605.0,14654.0,101881.0,168
1598,2836,train,82.0,10109.0,100046.0,174
1599,2838,train,4655.0,16027.0,120946.0,132
1600,2839,train,301.0,10390.0,100159.0,175
1601,2841,train,666.0,10842.0,110110.0,169
1602,2842,train,923.0,11181.0,100495.0,156
1603,2843,train,2814.0,13596.0,101493.0,169
1604,2845,train,4927.0,16374.0,110364.0,154
1605,2846,train,1963.0,12524.0,110140.0,133
1606,2849,train,2236.0,12860.0,101180.0,175
1607,2850,train,7066.0,19145.0,120040.0,178
1608,2856,train,6518.0,18437.0,110194.0,134
1609,2857,train,3408.0,14378.0,120938.0,179
1610,2859,train,7086.0,19168.0,110244.0,149
1611,2860,train,442.0,10558.0,120498.0,167
1612,2862,train,5944.0,17690.0,103096.0,166
1613,2866,train,4659.0,16031.0,102441.0,134
1614,2868,train,3316.0,14255.0,101751.0,157
1615,2871,train,3820.0,14943.0,110082.0,165
1616,2872,train,4530.0,15855.0,102373.0,159
1617,2873,train,4993.0,16464.0,110186.0,167
1618,2875,train,5090.0,16587.0,110380.0,177
1619,2876,train,4480.0,15793.0,102346.0,138
1620,2877,train,5868.0,17588.0,120177.0,157
1621,2879,train,6815.0,18830.0,103568.0,178
1622,2880,train,5128.0,16631.0,102680.0,180
1623,2885,train,6357.0,18234.0,110472.0,172
1624,2886,train,904.0,11161.0,110066.0,175
1625,2887,train,2504.0,13211.0,101324.0,143
1626,2888,train,6380.0,18265.0,110132.0,168
1627,2889,train,6472.0,18378.0,120760.0,133
1628,2891,train,5012.0,16485.0,120698.0,171
1629,2892,train,6446.0,18346.0,103360.0,177
1630,2894,train,2346.0,13000.0,120172.0,158
1631,2895,train,6333.0,18203.0,103298.0,156
1632,2899,train,1206.0,11567.0,100643.0,132
1633,2900,train,3538.0,14561.0,101852.0,173
1634,2901,train,4907.0,16349.0,110287.0,162
1635,2902,train,1549.0,12003.0,110113.0,162
1636,2905,train,2726.0,13490.0,110514.0,165
1637,2906,train,3236.0,14160.0,120131.0,173
1638,2907,train,1461.0,11893.0,110241.0,178
1639,2908,train,4481.0,15794.0,102347.0,168
1640,2909,train,6323.0,18191.0,120834.0,178
1641,2910,train,2301.0,12939.0,101218.0,158
1642,2911,train,5430.0,17014.0,102830.0,173
1643,2916,train,4871.0,16304.0,120573.0,174
1644,2917,train,4463.0,15772.0,102336.0,148
1645,2919,train,558.0,10702.0,100301.0,161
1646,2921,train,3535.0,14557.0,101851.0,179
1647,2922,train,4258.0,15518.0,102228.0,167
1648,2923,train,413.0,10526.0,100220.0,147
1649,2924,train,6907.0,18942.0,110146.0,158
1650,2925,train,3856.0,14993.0,120503.0,134
1651,2927,train,4257.0,15517.0,110313.0,137
1652,2928,train,4955.0,16411.0,120791.0,142
1653,2929,train,6660.0,18629.0,103480.0,164
1654,2931,train,2155.0,12756.0,101145.0,166
1655,2932,train,454.0,10573.0,100244.0,160
1656,2934,train,3204.0,14116.0,101694.0,171
1657,2936,train,5887.0,17616.0,103069.0,177
1658,2938,train,5835.0,17545.0,103043.0,169
1659,2939,train,3650.0,14715.0,101902.0,171
1660,2942,train,1395.0,11812.0,120472.0,150
1661,2943,train,3977.0,15147.0,110520.0,160
1662,2944,train,825.0,11063.0,100439.0,174
1663,2947,train,3541.0,14565.0,110285.0,146
1664,2949,train,2156.0,12757.0,120483.0,151
1665,2951,train,896.0,11152.0,120533.0,178
1666,2952,train,2464.0,13159.0,120123.0,179
1667,2953,train,6342.0,18213.0,103303.0,180
1668,2954,train,5068.0,16562.0,102652.0,180
1669,2956,train,4635.0,15999.0,102425.0,169
1670,2957,train,2008.0,12575.0,120451.0,159
1671,2958,train,3322.0,14263.0,120179.0,176
1672,2960,train,3708.0,14791.0,110081.0,144
1673,2961,train,6709.0,18695.0,103512.0,139
1674,2962,train,771.0,10983.0,100407.0,131
1675,2964,train,3616.0,14669.0,120162.0,171
1676,2965,train,5108.0,16607.0,102670.0,147
1677,2966,train,3156.0,14053.0,110053.0,137
1678,2968,train,2869.0,13669.0,110199.0,164
1679,2969,train,6326.0,18196.0,120812.0,157
1680,2970,train,4513.0,15834.0,110225.0,134
1681,2971,train,3211.0,14125.0,101696.0,175
1682,2974,train,3143.0,14036.0,120651.0,140
1683,2979,train,1453.0,11884.0,120644.0,178
1684,2980,train,3005.0,13844.0,120366.0,139
1685,2981,train,4038.0,15233.0,102104.0,179
1686,2982,train,6948.0,18991.0,120529.0,172
1687,2986,train,4466.0,15775.0,120087.0,178
1688,2990,train,7027.0,19093.0,103677.0,170
1689,2999,train,4652.0,16023.0,110310.0,132
1690,3002,train,106.0,10139.0,120669.0,175
1691,3003,train,4022.0,15213.0,120741.0,172
1692,3006,train,6816.0,18831.0,103569.0,164
1693,3007,train,6631.0,18586.0,120882.0,136
1694,3009,train,1409.0,11828.0,100752.0,173
1695,3011,train,5967.0,17721.0,103105.0,172
1696,3012,train,6016.0,17776.0,120320.0,168
1697,3013,train,6970.0,19020.0,110520.0,180
1698,3014,train,2921.0,13733.0,120784.0,135
1699,3015,train,1566.0,12022.0,120696.0,178
1700,3017,train,3974.0,15143.0,110265.0,171
1701,3021,train,2632.0,13371.0,101394.0,177
1702,3022,train,5801.0,17503.0,103025.0,172
1703,3026,train,4669.0,16048.0,102444.0,180
1704,3027,train,359.0,10460.0,120069.0,174
1705,3029,train,3984.0,15157.0,102081.0,172
1706,3031,train,1687.0,12166.0,120591.0,175
1707,3033,train,5541.0,17162.0,102884.0,133
1708,3039,train,6135.0,17928.0,103189.0,180
1709,3045,train,3844.0,14978.0,102009.0,171
1710,3048,train,1747.0,12246.0,120834.0,177
1711,3051,train,6791.0,18795.0,103555.0,148
1712,3052,train,3287.0,14221.0,101734.0,138
1713,3055,train,1774.0,12279.0,120721.0,172
1714,3056,train,7042.0,19115.0,103685.0,162
1715,3057,train,3726.0,14820.0,120249.0,172
1716,3058,train,207.0,10267.0,110168.0,156
1717,3059,train,6961.0,19010.0,120262.0,177
1718,3060,train,5555.0,17185.0,102892.0,167
1719,3062,train,3945.0,15105.0,110271.0,171
1720,3063,train,5999.0,17756.0,120611.0,178
1721,3069,train,89.0,10118.0,120597.0,174
1722,3070,train,307.0,10398.0,100162.0,145
1723,3071,train,1060.0,11365.0,100565.0,173
1724,3073,train,6005.0,17762.0,103121.0,177
1725,3074,train,4584.0,15932.0,102396.0,133
1726,3076,train,2581.0,13306.0,101361.0,166
1727,3077,train,2811.0,13593.0,101492.0,171
1728,3079,train,1640.0,12112.0,100880.0,166
1729,3080,train,6038.0,17800.0,103141.0,172
1730,3081,train,6939.0,18981.0,110190.0,132
1731,3083,train,252.0,10330.0,110016.0,136
1732,3085,train,497.0,10622.0,120962.0,176
1733,3088,train,3866.0,15004.0,102020.0,141
1734,3090,train,1023.0,11323.0,100542.0,174
1735,3091,train,5976.0,17730.0,103106.0,176
1736,3092,train,7054.0,19129.0,103691.0,159
1737,3094,train,5408.0,16987.0,102821.0,160
1738,3095,train,4452.0,15756.0,120315.0,154
1739,3096,train,127.0,10168.0,110318.0,137
1740,3097,train,7094.0,19177.0,110438.0,135
1741,3098,train,6239.0,18069.0,120544.0,178
1742,3099,train,5050.0,16538.0,110176.0,170
1743,3100,train,4443.0,15747.0,110322.0,161
1744,3102,train,2103.0,12685.0,101117.0,169
